,text,like_count,retweet_count,created_at,tweet_id,author_id
216,"About 18 million children under the age of 5 in the US could soon be eligible to get a Covid-19 vaccine — but first, the child-sized shot must go through a rigorous authorization process that's taking a different path than ones that came before. https://t.co/E82mCBDHLQ",48,18,2022-02-03T22:42:24.000Z,1489368702474665988,2097571
217,@deborahj77 @freethought202 Why do they need to know who has it if you’re not sick. They’re not contact tracing or anything. I just want them to tell me a genuine reason instead of the ridiculous dribble they make up..Statements like above are just farcical..🙄,5,0,2022-02-04T00:41:15.000Z,1489398612597817345,721584226957549569
219,"@DailyMirror Remember it’s YOUR CHOICE. Not the choice of some MSM randomer, or someone quite clearly very misinformed. 

It’s YOUR choice to make and you should be free to do so without being made a ‘social pariah’. https://t.co/3e1DL1FcDq",1751,122,2022-01-25T18:41:46.000Z,1486046656240013320,2467942377
221,"Hey Canada!  🍁 🇨🇦 🍁 
@Studio666Movie in coming to Canadian theatres on February 25!! Tickets on sale soon!

@mk2mileendmovie #Studio666Movie https://t.co/4Au1Vfr0lZ",1088,81,2022-02-04T02:20:02.000Z,1489423472073740289,19081001
226,"I spoke with @CTVNews about my experiences at #OttawaOccupation over the past week, and what I expect to see this weekend. 

#cdnpoli #antivaxxers #Ottawa https://t.co/boIj8kafRh",694,168,2022-02-04T04:39:02.000Z,1489458453584228355,799717156589965312
227,"@Clint_ZA Yeessss... Like Dr Robert Malone, the Nobel peace prize winner for inventing the mrna vaccine telling the world NOT To GET IT... Fucking clueless",0,0,2022-02-03T21:06:10.000Z,1489344483707834370,1454836758328365060
228,"If you are unvaccinated and test positive for COVID-19, you are 17 times more likely to be hospitalized.

Get vaccinated if you haven’t already done so, and urge your family members, friends, and neighbors to get vaccinated.",9990,1527,2022-02-04T01:12:00.000Z,1489406351243628546,30354991
239,"Romana Didulo, the self proclaimed “Queen of Canada” and QANON influencer left Victoria this morning on her cross country trip to creep people out.  Also yelling at people on the street with a megaphone out of motorhome while blaring Rick Astley

#IDK #Qonvoy #antivaxxers https://t.co/WXpxz07ySu",31,13,2022-01-31T21:58:01.000Z,1488270369043537924,1438138473425297408
240,"Blockades of Ottawa &amp; 🇨🇦 Supply Chain are hardly acts of Law abiding citizens.

Tamara Lich: ""We are calling on all levels of Gov't in Canada to end all Covid mandates and restrictions. We will continue our protest until we see a clear plan for there elimination"". #TruckersGoHome https://t.co/7sXtYj589V",255,90,2022-02-03T18:55:30.000Z,1489311601073156101,807787995940036608
243,"Treatments for Covid-19
#Covid  #Covid19 #Coronavirus #VaccineHesitancy #AntiVaxx #AntiVaccine #Ivermectin #Hydroxychloroquine #Viagra #Urine #Pandemic #AntiMask #AntiMaskers #Fauci #Antivaxxers #Antivaxxer #VaccineMandate #MandatoryVaccination #VaccineMandates #MandatoryVaccine https://t.co/oiPFhkkD7U",2,8,2022-01-15T16:36:26.000Z,1482391234828283913,157050864
244,"All the #antivaxxers cheering @SHAQ for opposing vaccine mandates will be very unhappy when they’re “forced” to get a COVID vaccine to attend his Fun House Super Bowl Party. 🤷🏻‍♀️ 
https://t.co/dYuQZ1ta5a https://t.co/6hJp07SgcA",382,154,2022-02-04T05:01:23.000Z,1489464078984613889,15446551
245,"The people calling for crackdowns against “misinformation” are themselves the largest purveyors of it. They want Assange in jail and all popular critics of officialdom removed from the Internet, so they can have total freedom to lie about health policy, war, corruption, etc.",16025,4064,2022-02-03T14:54:47.000Z,1489251022245556237,38271276
246,"#Covid: What if the U.S. was compared to another country?

https://t.co/lzds9TE47w

#Covid19 #VaccineHesitancy #AntiVaxx #Antivaxxers #AntiVaccine #Pandemic #AntiMask #AntiMaskers #VaccineMandate #InfectiousDisease #AntiVaccination #Florida #DeSantis #RonDeSantis #GovRonDeSantis https://t.co/4ctclo7nkB",2,8,2022-02-04T05:55:10.000Z,1489477610887331841,157050864
252,"Heavily #Antivaxxers #DiseaseSpreaders Toronto police whose union initially refused to follow police chief orders to get vaxxed, surrenders to #antivaxxers fascist #Terrorists #FluTruxKlan  before they arrive

#VichyPolice
 
Tell HCW to surrender and hide too

Disgraceful #topoli https://t.co/CG9QfAi1Lc",1,1,2022-02-04T05:50:55.000Z,1489476540614135811,246667561
254,"Toronto police advise hospital workers not to wear scrubs to work this weekend ahead of planned anti-vaccine trucker protest in downtown
https://t.co/KZDU5ECfL4",860,475,2022-02-03T20:29:59.000Z,1489335379467677704,19636948
257,#OttawaOccupation #OttawaPoliceFailed #OttawaHateRally2022 #antivaxxers #cdnpoli https://t.co/fNAptnNaNb,3,1,2022-02-04T05:44:50.000Z,1489475012927148034,3246576634
260,"There are still trucks and people at the intersection of Rideau/Sussex/Wellington. That said, it’s relatively more peaceful tonight— no honking. 

#cdnpoli #antivaxxers #Ottawa https://t.co/HejJLHnnta",127,23,2022-02-04T05:08:50.000Z,1489465953448599559,799717156589965312
262,@TwitterMoments Some have to work but will be back next weekend. See you there! It's going to be awesome! Bring your horns! I just LOVE Ottawa. The people are SO welcoming! https://t.co/W4CFxye1Wt,0,0,2022-02-03T11:29:12.000Z,1489199286223089668,190377097
265,"This is a serious protest about serious issues. 

#cdnpoli #antivaxxers #Ottawa https://t.co/ypqg3Ip2kT",986,314,2022-01-31T02:16:07.000Z,1487972934534709253,799717156589965312
266,Covid-19 (nearly 100% omicron) infections in Denmark (per 100k population). Vaxxed (dark blue) HIGHER infection rate in all age groups than unvaxxed (light blue) in the past 7 days. https://t.co/FaFQQoNRGO,92,24,2022-02-03T15:54:29.000Z,1489266046175379464,265386907
269,"I prefer our PM not appease #antivaxxers or negotiate with illegal SQUATTERS who are breaking the law in the #OttawaOccupation.

PMJT has ***no control** over any Provincial health mandates nor over POTUS' mandate - unvaccinated Canadians cannot enter the U.S.!!

#cdnpoli #onpoli https://t.co/f5wT2ZwINN",20,12,2022-02-04T06:42:17.000Z,1489489470923558913,86650800
271,"So Romana Didulo, the QAnon “Queen of Canada,” just burned a Canadian flag with a lighter in front of her followers on Parliament Hill. She’s calling for an end to all public health restrictions. 

Someone in the crowd could be heard saying “this is wrong.” https://t.co/GszPxRua92",1383,879,2022-02-03T19:20:44.000Z,1489317953417977865,128017047
273,"It’s not possible to have meaningful dialogue where a party engages in bad faith, and IMHO there are nefarious forces behind #OttawaOccupation. 

Still, there are glimpses of humanity in unexpected places. We can’t write each other off completely.

#cdnpoli #antivaxxers #Ottawa https://t.co/IsEOdmRNYg",242,48,2022-02-04T06:17:42.000Z,1489483282542522369,799717156589965312
274,https://t.co/GaT806HdeH,1042,253,2022-02-04T05:05:54.000Z,1489465215167377408,1238475163009601536
277,"Justin Trudeau should work with the protesters to de-escalate the situation through dialogue and empathy and to seek common ground.

Leadership can be difficult sometimes. If Justin Trudeau needs assistance in doing his job he should ask for it.",1773,278,2022-02-04T02:04:55.000Z,1489419666317529094,14678279
279,"So called 'Freedom Convoy' is a ""result of effective organizing and movement-building... we’re never going to out-organize the far-right by cutting ourselves off"" https://t.co/55uwxiwDjz #cdnpoli #antivaxxers #yyj",0,1,2022-02-04T05:50:46.000Z,1489476505801408512,515056851
285,"Sorry QAnon twits, this is the real Queen of Canada.
You've got the wrong one. #GoHomeTruckers #HonkForTerror #OttawaOccupation https://t.co/Tw98MNXHIT",106,21,2022-02-04T00:52:27.000Z,1489401431195103234,3192813144
288,"Friends, check out what is happening in #Ottawa. These fascists are supported by Fox News and #antivaxxers who hate democracy in Canada and US. Women, Jews, homeless folks, LGBTQ, health care workers, seniors and disabled are at risk. #FluTrucksClan https://t.co/OSCsNnO8tI",6,2,2022-02-04T03:58:09.000Z,1489448165442928641,23695384
293,@JustinTrudeau @CandiceBergenMP https://t.co/zGUMTdFRy5,74,23,2022-02-04T02:43:22.000Z,1489429342795051008,1323626403447885824
294,@WakeuptimeNOW @CTVNews @CandiceBergenMP https://t.co/ljynRNF9EE,0,0,2022-02-04T02:51:55.000Z,1489431497643753477,1460081931643547649
295,@WakeuptimeNOW @CTVNews @CandiceBergenMP https://t.co/ljynRNF9EE,0,0,2022-02-04T02:52:08.000Z,1489431549678276608,1460081931643547649
296,@WakeuptimeNOW @CTVNews @CandiceBergenMP https://t.co/ljynRNo6CE,0,0,2022-02-04T02:52:23.000Z,1489431612337291265,1460081931643547649
297,@WakeuptimeNOW @wcwArachnaman @Siks4Freedom https://t.co/ljynRNF9EE,0,0,2022-02-04T02:53:02.000Z,1489431777684844546,1460081931643547649
298,@WakeuptimeNOW @DailyMailUK https://t.co/ljynRNF9EE,0,0,2022-02-04T02:54:06.000Z,1489432044715208708,1460081931643547649
300,"@GunnerClive @trevor_qwerty The fact the infected survive is not the positive thing you think. A virus that immediately kills those infected, while scary, does itself no favours, as it needs living hosts to replicate and infect the next host. Fact most survive means the virus is likely to infect everyone.",0,0,2022-02-04T07:46:58.000Z,1489505747109134337,43849882
305,Voyons calice??! https://t.co/8CX6lpWZxM,123,8,2022-02-03T21:26:25.000Z,1489349581888499717,32895917
307,"Truckers are eating good tonight… sounds like steak is on the menu!

#cdnpoli #antivaxxers #Ottawa https://t.co/Wwwm9HGMDz",32,7,2022-02-03T21:03:33.000Z,1489343827726979075,799717156589965312
308,"#COVID...
@wuerker #vaxxed #antivaxxers https://t.co/IQ3fCm8muI",25,11,2022-02-03T23:29:02.000Z,1489380439206805504,1227916478
310,"Technical difficulties with the megaphone. 

This is real life, Canada.

#cdnpoli #antivaxxers #Ottawa #QAnon https://t.co/1WsB0eDqh6",55,12,2022-02-03T19:00:53.000Z,1489312955501973507,799717156589965312
314,"Who’s down to boogey?

#cdnpoli #antivaxxers #Ottawa https://t.co/3kLv8pnKFj",27,3,2022-02-03T12:50:14.000Z,1489219679486980102,799717156589965312
316,"Don’t mind me, I’m just making myself comfortable (in a decidedly uncomfortable setting).

#cdnpoli #antivaxxers #Ottawa https://t.co/ilraxvn3dj",227,16,2022-02-03T12:30:01.000Z,1489214590122610692,799717156589965312
317,"This lady knows how to have a good time. And if the trucks aren’t cleared from downtown Ottawa within the next 24 hours, she’ll probably be back this weekend with more friends.

Tick tock. 

1/29/22

#cdnpoli #antivaxxers #Ottawa https://t.co/Fl17D7WH5t",44,9,2022-02-03T11:50:20.000Z,1489204602683678723,799717156589965312
318,My disabled child can’t sleep because of these trucks blowing horns and his sister is having panic attacks but here we are watching MPs pose with them . #Ottawa #COVID19 https://t.co/Rv61PqXu8D,831,363,2022-02-03T02:24:11.000Z,1489062127453286401,348855905
325,Looks like McCarthy just disseminated the Republican talking point on military discharges due to vaccine refusals. https://t.co/hLr2StIm1J,2010,335,2022-02-03T21:03:13.000Z,1489343744209874945,1298372735383605249
326,@NeilBoltonRSPL @CottonPru So #HeresTheDeal all you pig ignorant #antivaxxers and #Covidiots ... #VaxToTheMax   #MaskUp https://t.co/y7VWFayjHs,40,17,2022-01-08T12:49:16.000Z,1479797349190815748,93949528
333,Vaccinated are more likely to get corona than unvaccinated. #antivaxxers are the ones protecting you https://t.co/feJK8fSNz2,2,1,2022-02-04T06:57:34.000Z,1489493314755825664,1452366213271654408
337,"How a new lawsuit is calling #evangelical Christianity's Covid bluff:
https://t.co/iCoROkkBaS

#Covidvaccine and #maskmandates expose alt-right #Christianhypocrisy
For many on the #religiousright, religious #freedom only matters if it supports a #Rightwingpoliticalagenda. https://t.co/qCFynEJMUY",1,0,2022-01-31T16:01:03.000Z,1488180537667764234,3076962965
338,"mRNA ‘Vaccine’ harms can be direct but also indirect.  Delayed presentation to GP, delaying diagnosis, long waiting lists in an already overburdened system unfit for purpose, mental health exploded, so many cancer referrals, the social and economic scars…to name but a few",171,45,2022-02-04T00:54:22.000Z,1489401911191261186,1488585899537584128
343,CPC doesn't care. First they tried to shut down Trudeau's campaign with violent anti-vaxxers. Now they are trying to commit a coup with Trucks of anti-vaxxers. CPC has morphed into a far right fringe party. Completely unfit to govern Canada. #OttawaOccupation #antivaxxers https://t.co/DW3bduuX7V,4,2,2022-02-04T08:07:25.000Z,1489510894627221507,310212019
344,"#ConvoyFinland2022 on jo kertaalleen lähes hajonnut kahtia!
😂
Sekopääryhmät yleensä kasvavatkin lähinnä jakautumalla.. 🤷🏼‍♀️
Perustaja #AnnikaFinland on muuten lääkäri, oikealta nimeltään Annika Leino. Ei enää mikään salaisuus, ilmeisesti, sillä Telegramin ryhmässä nimi jo oma. https://t.co/WbWeXEm4aC",33,5,2022-02-02T19:25:41.000Z,1488956810006519812,400204492
346,@LegendaryEnergy #Israel #VaccineSideEffects #vaccinatieplicht #vaccineren #Vaxxed #LongCovid #propaganda #BuildBackBetter #TheGreatReset #GreatReset #antivax #antivaxxers #antivaxx #FreedomTruckers #FreedomRally #FreedomConvoy2022 #FreedomConvoyCanada2022 https://t.co/je7giei05K,0,1,2022-02-04T09:17:10.000Z,1489528448548843522,1455175795245191169
348,"ZeroCovid on uusi, nopeasti leviävä maailmanUSKONTO, sen tehoaine on pelko ja kannattajat ovat usein fanaattisia ja jopa vaarallisia yhteyskunnan hyvinvoinnille. #koronafi",6,1,2022-02-04T05:57:04.000Z,1489478089344274433,1204845419991314439
351,"Vaccinating children against #covid19 is as pointless as giving Eddie Izzard a smear test.

#antivaxxers",3,1,2022-02-04T09:34:42.000Z,1489532858192519170,1461777776604856321
352,",...OTHER POINTS TO NOTE: 130 LOCAL cases vs ONLY ONE imported...,(February 4, 2022; 17:01 HKT) #COVID2019 #COVID19 #HK",0,0,2022-02-04T09:18:18.000Z,1489528730716602369,313536147
354,"Being pro-vaccine rarely earns you any money. Conversely, it seems that being anti-vaccine is incredibly lucrative https://t.co/j8HlYB6Xsl",503,104,2022-02-03T20:04:34.000Z,1489328981656875008,4175759465
357,"Dear Queen Didulo,

I am glad you liked my video. 

Something tells me this is just the beginning of us getting to know each other. 

xoxo

Caryma

#cdnpoli #antivaxxers #Ottawa #QAnon https://t.co/M8uGYQokgz",81,3,2022-02-04T02:34:17.000Z,1489427056635035651,799717156589965312
